"","STATECD","COUNTYCD","S_1_pct","S_2_pct","H_2527_pct","H_2628_pct","H_31_pct","H_32_pct","H_34_pct","H_35_pct"
"189",13,119,0,0.61038961038961,0.467532467532468,0.844155844155844,0,0.272727272727273,0.467532467532468,0.233766233766234
"190",13,121,0,0.827956989247312,0.419354838709677,0.602150537634409,0.043010752688172,0.505376344086022,0.78494623655914,0.301075268817204
"191",13,123,0,0.461538461538462,0.895104895104895,0.783216783216783,0,0.874125874125874,0.132867132867133,0.636363636363636
"192",13,125,0.0701754385964912,0.912280701754386,0.473684210526316,0.807017543859649,0,0.105263157894737,0.789473684210526,0.333333333333333
"193",13,127,0.329545454545455,0.681818181818182,0.272727272727273,0.590909090909091,0,0.295454545454545,0.602272727272727,0.375
"194",13,129,0,0.630952380952381,0.571428571428571,0.654761904761905,0.178571428571429,0.357142857142857,0.357142857142857,0.333333333333333
"195",13,131,0.443298969072165,0.54639175257732,0.34020618556701,0.608247422680412,0,0.175257731958763,0.474226804123711,0.34020618556701
"196",13,133,0,0.909090909090909,0.462809917355372,0.710743801652893,0.165289256198347,0.190082644628099,0.87603305785124,0.173553719008264
"197",13,135,0,0.726027397260274,0.63013698630137,0.753424657534247,0.0410958904109589,0.342465753424658,0.753424657534247,0.287671232876712
"198",13,137,0,0.601851851851852,0.722222222222222,0.796296296296296,0.0185185185185185,0.62962962962963,0.175925925925926,0.62962962962963
"199",13,139,0,0.692307692307692,0.67948717948718,0.782051282051282,0,0.5,0.525641025641026,0.217948717948718
"200",13,141,0.0147058823529412,0.977941176470588,0.352941176470588,0.691176470588235,0.147058823529412,0.286764705882353,0.845588235294118,0.154411764705882
"201",13,143,0,0.759036144578313,0.433734939759036,0.698795180722892,0,0.481927710843373,0.602409638554217,0.240963855421687
"202",13,145,0.0447761194029851,0.932835820895522,0.373134328358209,0.753731343283582,0.111940298507463,0.402985074626866,0.932835820895522,0.261194029850746
"203",13,147,0,0.595238095238095,0.476190476190476,0.714285714285714,0,0.19047619047619,0.571428571428571,0.19047619047619
"204",13,149,0.0779220779220779,0.87012987012987,0.285714285714286,0.532467532467532,0.0779220779220779,0.324675324675325,0.766233766233766,0.285714285714286
"205",13,151,0,0.712121212121212,0.636363636363636,0.924242424242424,0.0606060606060606,0.378787878787879,0.863636363636364,0.46969696969697
"206",13,153,0.115942028985507,0.463768115942029,0.36231884057971,0.797101449275362,0,0.449275362318841,0.63768115942029,0.449275362318841
"207",13,155,0.705128205128205,0.230769230769231,0.179487179487179,0.384615384615385,0,0.397435897435897,0.115384615384615,0.628205128205128
"208",13,157,0,0.782051282051282,0.743589743589744,0.705128205128205,0.128205128205128,0.346153846153846,0.923076923076923,0.269230769230769
"209",13,159,0,0.9296875,0.5859375,0.8203125,0.1484375,0.3046875,0.90625,0.109375
"210",13,161,0.769230769230769,0.395604395604396,0.164835164835165,0.450549450549451,0,0.384615384615385,0.241758241758242,0.362637362637363
"211",13,163,0.140625,0.8359375,0.25,0.6875,0,0.1328125,0.53125,0.296875
"212",13,165,0.454545454545455,0.696969696969697,0.282828282828283,0.616161616161616,0.0202020202020202,0.555555555555556,0.787878787878788,0.313131313131313
"213",13,167,0.311111111111111,0.8,0.1,0.588888888888889,0,0.377777777777778,0.755555555555556,0.288888888888889
"214",13,169,0.0220588235294118,0.948529411764706,0.463235294117647,0.669117647058823,0.117647058823529,0.294117647058824,0.823529411764706,0.110294117647059
"215",13,171,0,0.773584905660377,0.528301886792453,0.60377358490566,0,0.264150943396226,0.811320754716981,0.226415094339623
"216",13,173,0.78125,0.28125,0.265625,0.5,0,0.296875,0.359375,0.4375
"217",13,175,0.512315270935961,0.689655172413793,0.226600985221675,0.645320197044335,0.0344827586206897,0.354679802955665,0.610837438423645,0.300492610837438
"218",13,177,0.45,0.325,0.3375,0.4875,0.125,0.2,0.2875,0.2375
"219",13,179,0.409090909090909,0.654545454545455,0.263636363636364,0.590909090909091,0,0.545454545454545,0.581818181818182,0.581818181818182
"220",13,181,0.032258064516129,0.967741935483871,0.596774193548387,0.645161290322581,0,0.419354838709677,0.645161290322581,0.387096774193548
"221",13,183,0.411290322580645,0.637096774193548,0.169354838709677,0.42741935483871,0,0.459677419354839,0.459677419354839,0.5
"222",13,185,0.755905511811024,0.488188976377953,0.354330708661417,0.755905511811024,0,0.330708661417323,0.228346456692913,0.480314960629921
"223",13,187,0,0.566929133858268,1,0.921259842519685,0.0078740157480315,0.84251968503937,0.188976377952756,0.511811023622047
"224",13,189,0.210526315789474,0.736842105263158,0.197368421052632,0.644736842105263,0.0263157894736842,0.381578947368421,0.776315789473684,0.131578947368421
"225",13,191,0.428571428571429,0.612244897959184,0.285714285714286,0.63265306122449,0,0.377551020408163,0.551020408163265,0.551020408163265
"226",13,193,0.0123456790123457,0.580246913580247,0.358024691358025,0.765432098765432,0.0493827160493827,0.345679012345679,0.62962962962963,0.54320987654321
"227",13,195,0,0.75,0.734375,0.859375,0.0625,0.328125,0.828125,0.265625
"228",13,197,0.207207207207207,0.882882882882883,0.315315315315315,0.531531531531532,0,0.261261261261261,0.396396396396396,0.144144144144144
"229",13,199,0.0828025477707006,0.949044585987261,0.509554140127389,0.738853503184713,0,0.363057324840764,0.815286624203822,0.261146496815287
"230",13,201,0.487179487179487,0.358974358974359,0.538461538461538,0.794871794871795,0.128205128205128,0.179487179487179,0.538461538461538,0.538461538461538
"231",13,205,0.632352941176471,0.455882352941176,0.411764705882353,0.691176470588235,0,0.264705882352941,0.176470588235294,0.279411764705882
